YEAR,MONTH,DAY,HOUR,timestamp,clear_sky_irradiance,direct_radiation,temperature_2m,wind_speed_10m,relative_humidity_2m,cloud_cover,solar_power_kw
2025,2,24,5,2025-02-24 05:00:00,0.0,0.0,11.95,4.18,71.12,40.05,0.0
2025,2,24,6,2025-02-24 06:00:00,0.0,0.0,14.5,4.48,70.32,45.82,0.0
2025,2,24,7,2025-02-24 07:00:00,180.34,158.84,13.61,4.59,70.23,15.89,75.93
2025,2,24,8,2025-02-24 08:00:00,407.0,298.69,15.05,3.71,65.18,35.48,150.55
2025,2,24,9,2025-02-24 09:00:00,601.64,392.96,15.44,4.44,65.17,46.25,196.49
2025,2,24,10,2025-02-24 10:00:00,750.99,524.84,16.96,4.63,65.37,40.15,256.45
2025,2,24,11,2025-02-24 11:00:00,844.88,704.0,20.06,3.62,61.05,22.23,349.73
2025,2,24,12,2025-02-24 12:00:00,876.9,598.91,20.3,2.9,63.72,42.27,289.71
2025,2,24,13,2025-02-24 13:00:00,844.88,682.91,20.46,3.01,58.05,25.56,328.71
2025,2,24,14,2025-02-24 14:00:00,750.99,490.0,21.48,2.41,57.55,46.34,239.51
2025,2,24,15,2025-02-24 15:00:00,601.64,390.32,19.85,2.0,61.94,46.83,194.22
2025,2,24,16,2025-02-24 16:00:00,407.0,288.52,22.89,3.01,56.85,38.81,135.85
2025,2,24,17,2025-02-24 17:00:00,180.34,124.11,22.59,3.11,58.22,41.57,59.78
2025,2,24,18,2025-02-24 18:00:00,0.0,0.0,20.26,1.16,62.13,31.97,0.0
2025,2,24,19,2025-02-24 19:00:00,0.0,0.0,18.49,3.45,63.86,28.75,0.0
2025,2,24,20,2025-02-24 20:00:00,0.0,0.0,16.67,2.6,65.6,26.91,0.0
2025,2,24,21,2025-02-24 21:00:00,0.0,0.0,16.96,2.76,63.67,18.01,0.0
2025,2,24,22,2025-02-24 22:00:00,0.0,0.0,14.76,3.14,71.98,48.83,0.0
2025,2,24,23,2025-02-24 23:00:00,0.0,0.0,13.79,3.21,67.5,15.63,0.0
2025,2,25,0,2025-02-25 00:00:00,0.0,0.0,11.64,3.41,66.14,41.42,0.0
2025,2,25,1,2025-02-25 01:00:00,0.0,0.0,11.09,2.15,72.4,32.69,0.0
2025,2,25,2,2025-02-25 02:00:00,0.0,0.0,10.29,5.36,76.5,29.09,0.0
2025,2,25,3,2025-02-25 03:00:00,0.0,0.0,11.09,5.46,73.05,37.38,0.0
2025,2,25,4,2025-02-25 04:00:00,0.0,0.0,10.09,4.25,70.35,26.32,0.0
2025,2,25,5,2025-02-25 05:00:00,0.0,0.0,13.07,4.52,74.02,17.07,0.0
2025,2,25,6,2025-02-25 06:00:00,0.0,0.0,12.99,4.49,70.54,33.88,0.0
2025,2,25,7,2025-02-25 07:00:00,182.77,136.38,13.59,5.01,67.62,33.84,72.89
2025,2,25,8,2025-02-25 08:00:00,409.58,347.15,16.57,4.54,66.44,20.32,177.74
2025,2,25,9,2025-02-25 09:00:00,604.35,495.31,15.23,3.63,63.01,24.06,249.87
2025,2,25,10,2025-02-25 10:00:00,753.8,644.21,16.33,3.4,64.23,19.38,320.98
2025,2,25,11,2025-02-25 11:00:00,847.75,616.96,18.71,4.23,63.51,36.3,308.27
2025,2,25,12,2025-02-25 12:00:00,879.79,567.31,21.22,3.38,57.66,47.36,274.18
2025,2,25,13,2025-02-25 13:00:00,847.75,548.23,19.39,3.48,60.8,47.11,266.67
2025,2,25,14,2025-02-25 14:00:00,753.8,550.59,21.73,2.71,58.79,35.94,269.66
2025,2,25,15,2025-02-25 15:00:00,604.35,503.71,22.55,2.21,59.41,22.2,245.94
2025,2,25,16,2025-02-25 16:00:00,409.58,291.95,20.2,2.29,54.2,38.29,139.27
2025,2,25,17,2025-02-25 17:00:00,182.77,141.36,19.65,2.45,55.79,30.21,68.17
2025,2,25,18,2025-02-25 18:00:00,0.0,0.0,20.45,2.25,59.26,28.64,0.0
2025,2,25,19,2025-02-25 19:00:00,0.0,0.0,17.9,2.97,64.71,23.82,0.0
2025,2,25,20,2025-02-25 20:00:00,0.0,0.0,17.45,2.49,61.66,14.79,0.0
2025,2,25,21,2025-02-25 21:00:00,0.0,0.0,16.29,1.77,67.91,26.14,0.0
2025,2,25,22,2025-02-25 22:00:00,0.0,0.0,16.12,3.39,63.01,26.6,0.0
2025,2,25,23,2025-02-25 23:00:00,0.0,0.0,13.7,3.05,64.19,15.68,0.0
2025,2,26,0,2025-02-26 00:00:00,0.0,0.0,12.62,3.38,68.13,35.43,0.0
2025,2,26,1,2025-02-26 01:00:00,0.0,0.0,12.7,3.84,68.21,17.71,0.0
2025,2,26,2,2025-02-26 02:00:00,0.0,0.0,14.06,3.19,71.69,25.47,0.0
2025,2,26,3,2025-02-26 03:00:00,0.0,0.0,11.41,4.9,71.88,37.86,0.0
2025,2,26,4,2025-02-26 04:00:00,0.0,0.0,11.97,3.39,67.81,24.77,0.0
2025,2,26,5,2025-02-26 05:00:00,0.0,0.0,12.6,4.75,74.16,28.0,0.0
2025,2,26,6,2025-02-26 06:00:00,0.0,0.0,13.5,5.08,72.91,36.78,0.0
2025,2,26,7,2025-02-26 07:00:00,185.21,135.35,14.05,5.64,66.93,35.89,63.58
2025,2,26,8,2025-02-26 08:00:00,412.17,351.11,15.95,3.52,67.08,19.75,180.89
2025,2,26,9,2025-02-26 09:00:00,607.06,414.55,17.62,3.37,66.47,42.28,209.84
2025,2,26,10,2025-02-26 10:00:00,756.6,566.0,17.07,4.57,67.32,33.59,289.19
2025,2,26,11,2025-02-26 11:00:00,850.61,607.14,16.94,3.53,63.02,38.16,300.56
2025,2,26,12,2025-02-26 12:00:00,882.67,724.24,20.86,3.34,55.54,23.93,357.48
2025,2,26,13,2025-02-26 13:00:00,850.61,768.85,20.95,3.65,57.4,12.82,376.64
2025,2,26,14,2025-02-26 14:00:00,756.6,564.77,21.26,3.29,59.41,33.81,277.08
2025,2,26,15,2025-02-26 15:00:00,607.06,510.29,20.84,2.24,61.09,21.25,245.43
2025,2,26,16,2025-02-26 16:00:00,412.17,329.22,18.83,1.22,62.79,26.83,167.41
2025,2,26,17,2025-02-26 17:00:00,185.21,153.76,21.25,2.33,61.55,22.64,78.96
2025,2,26,18,2025-02-26 18:00:00,0.0,0.0,19.36,1.73,62.72,16.77,0.0
2025,2,26,19,2025-02-26 19:00:00,0.0,0.0,19.02,2.89,65.34,41.07,0.0
2025,2,26,20,2025-02-26 20:00:00,0.0,0.0,19.03,3.02,62.43,40.29,0.0
2025,2,26,21,2025-02-26 21:00:00,0.0,0.0,17.78,2.83,64.42,29.21,0.0
2025,2,26,22,2025-02-26 22:00:00,0.0,0.0,15.71,3.48,66.45,18.48,0.0
2025,2,26,23,2025-02-26 23:00:00,0.0,0.0,15.82,3.32,66.59,13.34,0.0
2025,2,27,0,2025-02-27 00:00:00,0.0,0.0,12.25,2.98,66.35,17.89,0.0
2025,2,27,1,2025-02-27 01:00:00,0.0,0.0,12.15,3.59,70.93,16.53,0.0
2025,2,27,2,2025-02-27 02:00:00,0.0,0.0,11.63,4.51,75.43,29.08,0.0
2025,2,27,3,2025-02-27 03:00:00,0.0,0.0,11.53,5.52,67.47,14.94,0.0
2025,2,27,4,2025-02-27 04:00:00,0.0,0.0,10.96,4.86,69.63,31.31,0.0
2025,2,27,5,2025-02-27 05:00:00,0.0,0.0,11.35,5.39,70.37,25.8,0.0
2025,2,27,6,2025-02-27 06:00:00,0.0,0.0,13.53,5.48,69.22,20.01,0.0
2025,2,27,7,2025-02-27 07:00:00,187.66,167.76,13.58,5.2,68.61,14.14,87.57
2025,2,27,8,2025-02-27 08:00:00,414.75,316.39,16.31,4.54,66.08,31.62,159.24
2025,2,27,9,2025-02-27 09:00:00,609.75,410.43,17.58,3.2,72.1,43.58,202.07
2025,2,27,10,2025-02-27 10:00:00,759.38,696.1,18.05,3.37,58.58,11.11,335.96
2025,2,27,11,2025-02-27 11:00:00,853.45,563.46,18.68,4.11,55.85,45.3,282.39
2025,2,27,12,2025-02-27 12:00:00,885.53,635.77,20.43,2.84,57.35,37.61,308.14
2025,2,27,13,2025-02-27 13:00:00,853.45,780.57,20.72,2.58,57.52,11.38,379.71
2025,2,27,14,2025-02-27 14:00:00,759.38,657.16,21.0,2.65,59.61,17.95,314.9
2025,2,27,15,2025-02-27 15:00:00,609.75,555.99,20.83,1.97,64.39,11.76,268.99
2025,2,27,16,2025-02-27 16:00:00,414.75,309.39,20.54,2.96,58.23,33.87,157.49
2025,2,27,17,2025-02-27 17:00:00,187.66,129.91,21.24,1.74,58.77,41.03,64.47
2025,2,27,18,2025-02-27 18:00:00,0.0,0.0,20.76,2.6,60.5,35.3,0.0
2025,2,27,19,2025-02-27 19:00:00,0.0,0.0,19.12,3.01,62.9,24.35,0.0
2025,2,27,20,2025-02-27 20:00:00,0.0,0.0,17.68,0.96,58.68,45.83,0.0
2025,2,27,21,2025-02-27 21:00:00,0.0,0.0,16.13,1.65,62.23,11.52,0.0
2025,2,27,22,2025-02-27 22:00:00,0.0,0.0,15.01,3.95,67.29,41.55,0.0
2025,2,27,23,2025-02-27 23:00:00,0.0,0.0,14.96,3.21,70.33,44.45,0.0
2025,2,28,0,2025-02-28 00:00:00,0.0,0.0,13.66,3.42,67.77,17.87,0.0
2025,2,28,1,2025-02-28 01:00:00,0.0,0.0,12.49,3.4,70.63,42.61,0.0
2025,2,28,2,2025-02-28 02:00:00,0.0,0.0,11.09,4.72,67.9,24.62,0.0
2025,2,28,3,2025-02-28 03:00:00,0.0,0.0,12.23,5.15,67.76,19.84,0.0
2025,2,28,4,2025-02-28 04:00:00,0.0,0.0,11.92,4.41,73.19,20.94,0.0
2025,2,28,5,2025-02-28 05:00:00,0.0,0.0,12.28,4.33,66.71,24.61,0.0
2025,2,28,6,2025-02-28 06:00:00,0.0,0.0,13.82,5.28,72.45,25.3,0.0
2025,2,28,7,2025-02-28 07:00:00,190.12,175.3,15.46,3.09,68.85,10.39,88.97
2025,2,28,8,2025-02-28 08:00:00,417.33,371.85,15.46,4.72,69.56,14.53,188.74
2025,2,28,9,2025-02-28 09:00:00,612.44,459.22,17.27,4.62,68.26,33.36,218.52
2025,2,28,10,2025-02-28 10:00:00,762.15,545.7,17.0,4.3,58.77,37.87,267.86
2025,2,28,11,2025-02-28 11:00:00,856.26,700.71,20.66,3.93,59.35,24.22,339.8
2025,2,28,12,2025-02-28 12:00:00,888.36,643.3,20.04,3.73,61.9,36.78,317.5
2025,2,28,13,2025-02-28 13:00:00,856.26,595.37,23.49,1.82,56.72,40.63,286.13
2025,2,28,14,2025-02-28 14:00:00,762.15,627.7,20.43,3.43,56.82,23.52,305.32
2025,2,28,15,2025-02-28 15:00:00,612.44,556.37,21.05,2.25,60.55,12.21,270.65
2025,2,28,16,2025-02-28 16:00:00,417.33,357.2,21.97,2.3,60.07,19.21,168.26
2025,2,28,17,2025-02-28 17:00:00,190.12,152.73,21.42,3.99,61.28,26.22,74.91
2025,2,28,18,2025-02-28 18:00:00,0.0,0.0,20.34,2.49,60.72,39.42,0.0
2025,2,28,19,2025-02-28 19:00:00,0.0,0.0,17.61,4.05,63.24,28.76,0.0
2025,2,28,20,2025-02-28 20:00:00,0.0,0.0,18.68,2.33,64.73,24.4,0.0
2025,2,28,21,2025-02-28 21:00:00,0.0,0.0,15.93,3.35,67.47,24.04,0.0
2025,2,28,22,2025-02-28 22:00:00,0.0,0.0,15.32,2.91,65.45,24.4,0.0
2025,2,28,23,2025-02-28 23:00:00,0.0,0.0,14.36,3.74,67.2,39.46,0.0
2025,3,1,0,2025-03-01 00:00:00,0.0,0.0,14.28,2.2,72.84,18.45,0.0
2025,3,1,1,2025-03-01 01:00:00,0.0,0.0,12.43,5.04,74.39,36.84,0.0
2025,3,1,2,2025-03-01 02:00:00,0.0,0.0,10.77,4.31,69.15,37.48,0.0
2025,3,1,3,2025-03-01 03:00:00,0.0,0.0,11.23,3.62,70.62,24.25,0.0
2025,3,1,4,2025-03-01 04:00:00,0.0,0.0,10.95,3.08,69.43,15.42,0.0
2025,3,1,5,2025-03-01 05:00:00,0.0,0.0,11.45,3.09,70.73,24.24,0.0
2025,3,1,6,2025-03-01 06:00:00,0.0,0.0,15.76,6.11,68.91,9.77,0.0
2025,3,1,7,2025-03-01 07:00:00,192.58,171.29,15.02,3.46,66.21,14.74,85.46
2025,3,1,8,2025-03-01 08:00:00,419.9,386.42,14.93,4.77,65.28,10.63,199.35
2025,3,1,9,2025-03-01 09:00:00,615.11,552.54,17.23,5.09,61.47,13.56,267.27
2025,3,1,10,2025-03-01 10:00:00,764.9,652.6,18.15,3.86,63.09,19.58,317.28
2025,3,1,11,2025-03-01 11:00:00,859.06,655.67,21.37,3.88,63.31,31.57,320.96
2025,3,1,12,2025-03-01 12:00:00,891.18,723.95,21.04,3.09,61.14,25.02,356.33
2025,3,1,13,2025-03-01 13:00:00,859.06,750.61,21.27,3.21,54.63,16.83,371.59
2025,3,1,14,2025-03-01 14:00:00,764.9,702.36,22.43,3.68,61.07,10.9,336.23
2025,3,1,15,2025-03-01 15:00:00,615.11,506.89,23.46,2.64,59.77,23.46,248.41
2025,3,1,16,2025-03-01 16:00:00,419.9,358.52,21.12,3.25,61.34,19.49,173.7
2025,3,1,17,2025-03-01 17:00:00,192.58,143.64,20.17,1.26,58.44,33.88,67.13
2025,3,1,18,2025-03-01 18:00:00,0.0,0.0,19.76,0.54,63.29,14.69,0.0
2025,3,1,19,2025-03-01 19:00:00,0.0,0.0,18.83,2.49,61.43,42.9,0.0
2025,3,1,20,2025-03-01 20:00:00,0.0,0.0,16.93,2.48,57.72,29.51,0.0
2025,3,1,21,2025-03-01 21:00:00,0.0,0.0,15.92,2.09,66.35,26.19,0.0
2025,3,1,22,2025-03-01 22:00:00,0.0,0.0,15.29,2.04,68.18,42.05,0.0
2025,3,1,23,2025-03-01 23:00:00,0.0,0.0,15.17,3.53,68.17,25.74,0.0
2025,3,2,0,2025-03-02 00:00:00,0.0,0.0,13.27,3.08,66.3,35.01,0.0
2025,3,2,1,2025-03-02 01:00:00,0.0,0.0,11.01,3.26,74.21,16.5,0.0
2025,3,2,2,2025-03-02 02:00:00,0.0,0.0,11.85,4.74,73.21,12.29,0.0
2025,3,2,3,2025-03-02 03:00:00,0.0,0.0,13.42,4.55,70.91,23.8,0.0
2025,3,2,4,2025-03-02 04:00:00,0.0,0.0,11.8,3.71,75.94,38.64,0.0
2025,3,2,5,2025-03-02 05:00:00,0.0,0.0,12.64,4.03,66.97,25.02,0.0
2025,3,2,6,2025-03-02 06:00:00,0.0,0.0,13.26,4.5,72.69,24.11,0.0
2025,3,2,7,2025-03-02 07:00:00,195.05,163.81,14.18,5.7,70.89,21.35,85.39
2025,3,2,8,2025-03-02 08:00:00,422.47,334.38,16.54,4.03,60.95,27.8,165.09
2025,3,2,9,2025-03-02 09:00:00,617.77,423.01,16.73,3.28,67.11,42.03,213.86
2025,3,2,10,2025-03-02 10:00:00,767.63,646.8,17.66,5.38,59.69,20.99,317.32
2025,3,2,11,2025-03-02 11:00:00,861.83,699.01,21.66,4.7,62.29,25.19,340.82
2025,3,2,12,2025-03-02 12:00:00,893.96,788.34,20.74,2.9,61.13,15.75,391.65
2025,3,2,13,2025-03-02 13:00:00,861.83,804.58,21.31,2.34,62.28,8.86,391.72
2025,3,2,14,2025-03-02 14:00:00,767.63,682.5,21.95,2.99,57.12,14.79,339.9
2025,3,2,15,2025-03-02 15:00:00,617.77,451.51,22.28,3.9,62.01,35.89,212.25
2025,3,2,16,2025-03-02 16:00:00,422.47,327.4,22.38,2.77,58.5,30.0,155.88
2025,3,2,17,2025-03-02 17:00:00,195.05,184.16,21.13,1.34,57.79,7.44,87.82
2025,3,2,18,2025-03-02 18:00:00,0.0,0.0,20.16,3.1,60.57,27.77,0.0
2025,3,2,19,2025-03-02 19:00:00,0.0,0.0,20.28,1.84,65.22,31.43,0.0
2025,3,2,20,2025-03-02 20:00:00,0.0,0.0,18.09,2.13,63.44,16.82,0.0
2025,3,2,21,2025-03-02 21:00:00,0.0,0.0,17.6,3.22,64.3,27.54,0.0
2025,3,2,22,2025-03-02 22:00:00,0.0,0.0,16.9,3.6,70.57,28.52,0.0
2025,3,2,23,2025-03-02 23:00:00,0.0,0.0,15.22,2.94,70.2,41.81,0.0
2025,3,3,0,2025-03-03 00:00:00,0.0,0.0,15.39,3.33,61.06,8.97,0.0
2025,3,3,1,2025-03-03 01:00:00,0.0,0.0,12.36,4.72,70.29,26.02,0.0
2025,3,3,2,2025-03-03 02:00:00,0.0,0.0,13.6,4.06,75.7,11.55,0.0
2025,3,3,3,2025-03-03 03:00:00,0.0,0.0,12.53,5.63,68.05,14.0,0.0
2025,3,3,4,2025-03-03 04:00:00,0.0,0.0,12.11,4.23,73.39,9.12,0.0
2025,3,3,5,2025-03-03 05:00:00,0.0,0.0,13.42,5.03,68.95,19.69,0.0
2025,3,3,6,2025-03-03 06:00:00,0.0,0.0,12.07,5.59,71.55,15.65,0.0
2025,3,3,7,2025-03-03 07:00:00,197.52,144.42,15.47,4.77,68.97,35.84,65.92
2025,3,3,8,2025-03-03 08:00:00,425.04,355.52,15.86,5.33,65.78,21.81,182.94
2025,3,3,9,2025-03-03 09:00:00,620.42,472.4,16.56,4.54,65.35,31.81,231.12
2025,3,3,10,2025-03-03 10:00:00,770.34,679.84,18.32,2.56,61.08,15.66,337.18
2025,3,3,11,2025-03-03 11:00:00,864.58,661.91,18.53,4.4,65.54,31.25,330.33
2025,3,3,12,2025-03-03 12:00:00,896.73,706.06,20.46,2.75,60.84,28.35,350.25
2025,3,3,13,2025-03-03 13:00:00,864.58,611.49,21.74,2.57,63.53,39.03,295.07
2025,3,3,14,2025-03-03 14:00:00,770.34,666.61,20.46,1.89,58.56,17.95,325.98
2025,3,3,15,2025-03-03 15:00:00,620.42,433.09,22.17,2.27,61.6,40.26,216.1
2025,3,3,16,2025-03-03 16:00:00,425.04,335.49,20.94,2.41,56.12,28.09,173.18
2025,3,3,17,2025-03-03 17:00:00,197.52,158.52,20.76,2.16,55.58,26.32,76.93
2025,3,3,18,2025-03-03 18:00:00,0.0,0.0,19.66,2.26,63.39,9.67,0.0
2025,3,3,19,2025-03-03 19:00:00,0.0,0.0,17.74,1.56,63.06,16.73,0.0
2025,3,3,20,2025-03-03 20:00:00,0.0,0.0,16.93,1.74,60.7,40.93,0.0
2025,3,3,21,2025-03-03 21:00:00,0.0,0.0,18.53,1.98,63.9,35.2,0.0
2025,3,3,22,2025-03-03 22:00:00,0.0,0.0,15.6,2.83,61.6,11.12,0.0
2025,3,3,23,2025-03-03 23:00:00,0.0,0.0,14.65,3.34,69.87,26.04,0.0
2025,3,4,0,2025-03-04 00:00:00,0.0,0.0,14.29,2.93,63.92,6.22,0.0
2025,3,4,1,2025-03-04 01:00:00,0.0,0.0,12.49,1.23,74.26,11.83,0.0
2025,3,4,2,2025-03-04 02:00:00,0.0,0.0,12.01,3.72,70.81,13.66,0.0
2025,3,4,3,2025-03-04 03:00:00,0.0,0.0,13.34,4.9,68.79,22.89,0.0
2025,3,4,4,2025-03-04 04:00:00,0.0,0.0,11.93,2.91,67.49,30.08,0.0
2025,3,4,5,2025-03-04 05:00:00,0.0,0.0,12.23,4.88,68.99,31.21,0.0
2025,3,4,6,2025-03-04 06:00:00,0.0,0.0,12.76,4.68,75.21,12.7,0.0
2025,3,4,7,2025-03-04 07:00:00,199.99,155.94,15.61,4.27,68.12,29.37,76.8
2025,3,4,8,2025-03-04 08:00:00,427.6,307.11,16.9,4.03,60.88,37.57,155.91
2025,3,4,9,2025-03-04 09:00:00,623.05,483.54,16.91,4.6,62.83,29.86,238.35
2025,3,4,10,2025-03-04 10:00:00,773.02,700.07,18.7,6.11,63.74,12.58,350.6
2025,3,4,11,2025-03-04 11:00:00,867.3,731.18,19.52,3.94,55.92,20.93,358.78
2025,3,4,12,2025-03-04 12:00:00,899.46,645.73,22.45,3.31,59.48,37.61,316.14
2025,3,4,13,2025-03-04 13:00:00,867.3,617.18,22.99,3.3,55.37,38.45,298.85
2025,3,4,14,2025-03-04 14:00:00,773.02,695.62,22.19,3.6,64.23,13.35,335.09
2025,3,4,15,2025-03-04 15:00:00,623.05,510.35,21.23,4.55,62.46,24.12,247.34
2025,3,4,16,2025-03-04 16:00:00,427.6,366.79,23.46,1.04,59.46,18.96,173.34
2025,3,4,17,2025-03-04 17:00:00,199.99,171.43,22.46,2.18,52.98,19.04,94.03
2025,3,4,18,2025-03-04 18:00:00,0.0,0.0,19.75,3.61,60.71,9.51,0.0
2025,3,4,19,2025-03-04 19:00:00,0.0,0.0,19.94,1.84,64.18,18.85,0.0
2025,3,4,20,2025-03-04 20:00:00,0.0,0.0,18.79,2.03,64.31,38.39,0.0
2025,3,4,21,2025-03-04 21:00:00,0.0,0.0,17.79,1.97,63.67,14.79,0.0
2025,3,4,22,2025-03-04 22:00:00,0.0,0.0,16.18,2.89,70.69,12.9,0.0
2025,3,4,23,2025-03-04 23:00:00,0.0,0.0,15.01,4.03,65.79,19.07,0.0
2025,3,5,0,2025-03-05 00:00:00,0.0,0.0,14.17,3.7,70.45,29.04,0.0
2025,3,5,1,2025-03-05 01:00:00,0.0,0.0,13.6,3.74,75.66,37.14,0.0
2025,3,5,2,2025-03-05 02:00:00,0.0,0.0,13.13,4.1,70.67,24.52,0.0
2025,3,5,3,2025-03-05 03:00:00,0.0,0.0,12.66,4.23,75.08,27.58,0.0
2025,3,5,4,2025-03-05 04:00:00,0.0,0.0,12.87,5.24,64.78,4.36,0.0
2025,3,5,5,2025-03-05 05:00:00,0.0,0.0,13.75,5.81,69.52,12.86,0.0
2025,3,5,6,2025-03-05 06:00:00,0.0,0.0,15.17,4.64,68.25,20.2,0.0
2025,3,5,7,2025-03-05 07:00:00,202.46,191.74,16.43,5.66,67.88,7.06,91.5
2025,3,5,8,2025-03-05 08:00:00,430.15,339.84,16.0,4.52,72.23,27.99,172.01
2025,3,5,9,2025-03-05 09:00:00,625.66,535.1,16.85,4.45,62.07,19.3,263.75
2025,3,5,10,2025-03-05 10:00:00,775.68,704.48,19.47,3.18,61.22,12.24,342.94
2025,3,5,11,2025-03-05 11:00:00,869.99,808.28,19.49,4.18,63.02,9.46,385.87
2025,3,5,12,2025-03-05 12:00:00,902.16,715.42,21.81,3.47,62.24,27.6,347.46
2025,3,5,13,2025-03-05 13:00:00,869.99,782.91,21.32,3.37,57.54,13.35,374.51
2025,3,5,14,2025-03-05 14:00:00,775.68,619.94,23.36,1.9,56.82,26.77,296.11
2025,3,5,15,2025-03-05 15:00:00,625.66,520.16,22.86,2.29,58.65,22.48,252.67
2025,3,5,16,2025-03-05 16:00:00,430.15,323.16,22.75,2.17,63.62,33.16,160.77
2025,3,5,17,2025-03-05 17:00:00,202.46,185.32,24.04,4.24,61.98,11.29,94.18
2025,3,5,18,2025-03-05 18:00:00,0.0,0.0,20.67,3.27,59.37,36.75,0.0
2025,3,5,19,2025-03-05 19:00:00,0.0,0.0,19.37,3.02,63.24,21.22,0.0
2025,3,5,20,2025-03-05 20:00:00,0.0,0.0,17.61,3.52,60.99,9.31,0.0
2025,3,5,21,2025-03-05 21:00:00,0.0,0.0,16.62,2.25,65.38,16.42,0.0
2025,3,5,22,2025-03-05 22:00:00,0.0,0.0,15.36,3.12,68.59,26.24,0.0
2025,3,5,23,2025-03-05 23:00:00,0.0,0.0,14.25,4.04,69.99,18.55,0.0
2025,3,6,0,2025-03-06 00:00:00,0.0,0.0,13.66,2.87,73.81,26.64,0.0
2025,3,6,1,2025-03-06 01:00:00,0.0,0.0,13.3,3.5,70.37,9.69,0.0
2025,3,6,2,2025-03-06 02:00:00,0.0,0.0,13.6,4.4,71.23,25.89,0.0
2025,3,6,3,2025-03-06 03:00:00,0.0,0.0,12.22,4.15,68.61,32.27,0.0
2025,3,6,4,2025-03-06 04:00:00,0.0,0.0,13.06,4.71,72.17,5.03,0.0
2025,3,6,5,2025-03-06 05:00:00,0.0,0.0,14.16,3.61,70.43,26.33,0.0
2025,3,6,6,2025-03-06 06:00:00,0.0,0.0,16.55,5.15,70.86,12.26,0.0
2025,3,6,7,2025-03-06 07:00:00,204.94,170.14,14.46,4.57,69.72,22.64,84.46
2025,3,6,8,2025-03-06 08:00:00,432.68,346.26,16.96,5.08,65.84,26.63,165.55
2025,3,6,9,2025-03-06 09:00:00,628.25,555.44,18.31,4.17,65.29,15.45,275.15
2025,3,6,10,2025-03-06 10:00:00,778.32,670.5,19.27,3.48,63.65,18.47,334.24
2025,3,6,11,2025-03-06 11:00:00,872.65,855.77,19.95,3.47,61.26,2.58,419.03
2025,3,6,12,2025-03-06 12:00:00,904.83,726.1,21.41,2.81,55.46,26.34,351.72
2025,3,6,13,2025-03-06 13:00:00,872.65,764.36,21.96,3.22,55.13,16.55,366.38
2025,3,6,14,2025-03-06 14:00:00,778.32,732.77,23.23,2.83,61.55,7.8,350.76
2025,3,6,15,2025-03-06 15:00:00,628.25,605.75,21.26,4.06,60.89,4.78,304.89
2025,3,6,16,2025-03-06 16:00:00,432.68,320.25,24.06,2.91,63.12,34.65,153.86
2025,3,6,17,2025-03-06 17:00:00,204.94,159.6,22.42,3.33,58.35,29.5,76.51
2025,3,6,18,2025-03-06 18:00:00,0.0,0.0,21.48,1.48,58.0,31.1,0.0
2025,3,6,19,2025-03-06 19:00:00,0.0,0.0,19.24,1.85,64.28,12.67,0.0
2025,3,6,20,2025-03-06 20:00:00,0.0,0.0,17.99,2.03,66.99,18.95,0.0
2025,3,6,21,2025-03-06 21:00:00,0.0,0.0,17.21,2.31,63.9,24.21,0.0
2025,3,6,22,2025-03-06 22:00:00,0.0,0.0,16.47,3.93,69.07,15.6,0.0
2025,3,6,23,2025-03-06 23:00:00,0.0,0.0,14.89,1.39,73.19,2.98,0.0
2025,3,7,0,2025-03-07 00:00:00,0.0,0.0,14.61,3.21,70.29,17.33,0.0
2025,3,7,1,2025-03-07 01:00:00,0.0,0.0,12.98,4.79,68.31,4.76,0.0
2025,3,7,2,2025-03-07 02:00:00,0.0,0.0,12.77,4.0,63.96,32.53,0.0
2025,3,7,3,2025-03-07 03:00:00,0.0,0.0,12.17,2.13,77.37,7.33,0.0
2025,3,7,4,2025-03-07 04:00:00,0.0,0.0,12.82,4.86,66.32,34.52,0.0
2025,3,7,5,2025-03-07 05:00:00,0.0,0.0,12.72,4.82,63.47,33.57,0.0
2025,3,7,6,2025-03-07 06:00:00,0.0,0.0,14.17,4.06,65.58,11.14,0.0
2025,3,7,7,2025-03-07 07:00:00,207.41,167.76,14.14,6.09,69.41,25.49,83.16
2025,3,7,8,2025-03-07 08:00:00,435.21,371.28,14.99,5.03,63.69,19.59,185.89
2025,3,7,9,2025-03-07 09:00:00,630.83,514.59,17.52,5.16,62.63,24.57,252.98
2025,3,7,10,2025-03-07 10:00:00,780.93,688.97,20.5,3.1,60.77,15.7,337.97
2025,3,7,11,2025-03-07 11:00:00,875.28,788.86,19.74,3.22,55.64,13.16,385.54
2025,3,7,12,2025-03-07 12:00:00,907.47,865.59,21.09,4.61,59.21,6.15,426.59
2025,3,7,13,2025-03-07 13:00:00,875.28,678.4,21.92,3.78,56.86,29.99,335.52
2025,3,7,14,2025-03-07 14:00:00,780.93,604.02,22.58,1.09,57.8,30.2,294.97
2025,3,7,15,2025-03-07 15:00:00,630.83,569.48,23.26,3.7,59.79,12.97,275.19
2025,3,7,16,2025-03-07 16:00:00,435.21,385.82,22.3,3.46,57.63,15.13,183.93
2025,3,7,17,2025-03-07 17:00:00,207.41,165.33,22.2,2.05,54.64,27.06,75.96
2025,3,7,18,2025-03-07 18:00:00,0.0,0.0,21.16,2.6,65.17,13.5,0.0
